User ID :59462066, Lattitute :35.71268785, Longitute :139.776348, Tweet Number :8.91806E+17, Tweet Status : I'm at JR上野駅 新幹線ホーム in 台東区,,,
User ID :123563028, Lattitute :33.66226636, Longitute :135.3604969, Tweet Number :8.91805E+17, Tweet Status : I'm at 南紀白浜空港 in 白浜町,,,
User ID :85021142, Lattitute :33.54746854, Longitute :133.6742297, Tweet Number :8.91805E+17, Tweet Status : I'm at 高知龍馬空港 in 南国市,,,
User ID :1269592123, Lattitute :37.39832254, Longitute :140.3884091, Tweet Number :8.91802E+17, Tweet Status : I'm at 郡山駅 新幹線ホーム in 郡山市,,,
User ID :352766009, Lattitute :34.48926319, Longitute :133.361475, Tweet Number :8.91801E+17, Tweet Status : I'm at 福山駅新幹線ホーム in 福山市,,,
User ID :189536617, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.918E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :58130859, Lattitute :35.68113055, Longitute :139.7677513, Tweet Number :8.91791E+17, Tweet Status : I'm at 東京駅 新幹線ホーム in 千代田区,,,
User ID :3245197580, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.9179E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :3272542110, Lattitute :35.68113055, Longitute :139.7677513, Tweet Number :8.9179E+17, Tweet Status : I'm at 東京駅 新幹線ホーム in 千代田区,,,
User ID :15410677, Lattitute :36.40148236, Longitute :136.4135551, Tweet Number :8.91789E+17, Tweet Status : I'm at ANA FESTA 小松空港店 https,//t.co/3U6RdWsOHE https,//t.co/LtdpT1q8qE,
User ID :155064040, Lattitute :36.51214169, Longitute :136.5432967, Tweet Number :8.91788E+17, Tweet Status : I'm at 北陸新幹線 白山総合車両所 in 白山市,,,
User ID :2967831284, Lattitute :35.77324804, Longitute :140.3876173, Tweet Number :8.91787E+17, Tweet Status : I'm at 成田国際空港 in 成田市,,,
User ID :8.4757E+17, Lattitute :35.77337751, Longitute :140.3867952, Tweet Number :8.91787E+17, Tweet Status : I'm at 吉野家 成田国際空港第2ターミナル本館店 in 成田市,,,
User ID :152993019, Lattitute :34.6999013, Longitute :135.4967022, Tweet Number :8.91786E+17, Tweet Status : I'm at 大阪マルビル 空港バスのりば in 大阪市,,,
User ID :540806936, Lattitute :37.22706977, Longitute :140.4338971, Tweet Number :8.91781E+17, Tweet Status : I'm at ウルトラマン常設展示in福島空港 in 石川郡,,,
User ID :232624247, Lattitute :35.17010457, Longitute :136.8813094, Tweet Number :8.91774E+17, Tweet Status : I'm at 名古屋駅 新幹線ホーム in 名古屋市,,,
User ID :203032385, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91771E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :2368829251, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91762E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :267716354, Lattitute :35.774674, Longitute :140.386728, Tweet Number :8.91752E+17, Tweet Status : I'm at 成田国際空港 空港第2ターミナル 1番バス停 in 成田市,,,
User ID :133536193, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91707E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :67776144, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91705E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :177510401, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91704E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :400884803, Lattitute :34.8601362, Longitute :136.8185404, Tweet Number :8.91676E+17, Tweet Status : I'm at コンフォートホテル 中部国際空港 in 常滑市,,,
User ID :428956204, Lattitute :35.16963066, Longitute :136.8794533, Tweet Number :8.91673E+17, Tweet Status : I'm at 東横イン 名古屋駅新幹線口 in 名古屋市,,,
User ID :2154849631, Lattitute :36.219007, Longitute :139.179521, Tweet Number :8.91672E+17, Tweet Status : I'm at 本庄早稲田駅 新幹線ホーム in 本庄市,,,
User ID :528005723, Lattitute :35.68113055, Longitute :139.7677513, Tweet Number :8.91668E+17, Tweet Status : I'm at 東京駅 新幹線ホーム in 千代田区,,,
User ID :2904934692, Lattitute :34.85944729, Longitute :136.8148579, Tweet Number :8.91665E+17, Tweet Status : I'm at 中部国際空港 セントレア - @centrairairport in 常滑市,,,
User ID :2920868071, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91664E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :381537550, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91663E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :1262164424, Lattitute :35.68113055, Longitute :139.7677513, Tweet Number :8.91662E+17, Tweet Status : I'm at 東京駅 新幹線ホーム in 千代田区,,,
User ID :74830484, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91661E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :91805025, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.9166E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :151660138, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91659E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :299493216, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91659E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :7.06098E+17, Lattitute :35.17010457, Longitute :136.8813094, Tweet Number :8.91659E+17, Tweet Status : I'm at 名古屋駅 新幹線ホーム in 名古屋市,,,
User ID :313885866, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91658E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :314604643, Lattitute :34.4362216, Longitute :135.24333, Tweet Number :8.91658E+17, Tweet Status : I'm at JR 関西空港駅 in いずみさのし,,,
User ID :107275880, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91658E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :559036266, Lattitute :35.68113055, Longitute :139.7677513, Tweet Number :8.91658E+17, Tweet Status : I'm at 東京駅 新幹線ホーム in 千代田区,,,
User ID :2279331373, Lattitute :35.17010457, Longitute :136.8813094, Tweet Number :8.91658E+17, Tweet Status : I'm at 名古屋駅 新幹線ホーム in 名古屋市,,,
User ID :561173154, Lattitute :35.77324804, Longitute :140.3876173, Tweet Number :8.91658E+17, Tweet Status : I'm at 成田国際空港 in 成田市,,,
User ID :451399072, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91657E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :75031228, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91657E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :342042789, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91657E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :5706952, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91655E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :3282303163, Lattitute :35.9059803, Longitute :139.6231842, Tweet Number :8.91654E+17, Tweet Status : I'm at JR 大宮駅 新幹線ホーム - @jreast_official in さいたま市,,,
User ID :1620820496, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91654E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :141661392, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91653E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :1695995852, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91653E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :578892107, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91653E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :1867980457, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91652E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :3183762530, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91652E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :396984633, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91652E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :153412885, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91651E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :173070967, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91649E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :118434292, Lattitute :34.85928666, Longitute :136.8164778, Tweet Number :8.91647E+17, Tweet Status : I'm at 中部国際空港バスターミナル in 常滑市,,,
User ID :1349543347, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91646E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :250866230, Lattitute :34.8600223, Longitute :136.8160638, Tweet Number :8.91645E+17, Tweet Status : I'm at 中部国際空港駅 in Tokoname,,,
User ID :277484273, Lattitute :35.68113055, Longitute :139.7677513, Tweet Number :8.91643E+17, Tweet Status : I'm at 東京駅 新幹線ホーム in 千代田区,,,
User ID :113834819, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91643E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :3309866911, Lattitute :34.85944729, Longitute :136.8148579, Tweet Number :8.91643E+17, Tweet Status : I'm at 中部国際空港 セントレア - @centrairairport in 常滑市,,,
User ID :329830378, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91642E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :3067792710, Lattitute :35.17010457, Longitute :136.8813094, Tweet Number :8.91642E+17, Tweet Status : I'm at 名古屋駅 新幹線ホーム in 名古屋市,,,
User ID :240668814, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91641E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :255411021, Lattitute :36.17791507, Longitute :140.4073297, Tweet Number :8.9164E+17, Tweet Status : I'm at 茨城空港 in 小美玉市,,,
User ID :128353131, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91639E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :108922784, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91639E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :127506615, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91637E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :131177370, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91637E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :215560056, Lattitute :35.77324804, Longitute :140.3876173, Tweet Number :8.91637E+17, Tweet Status : I'm at 成田国際空港 in 成田市,,,
User ID :1407182360, Lattitute :35.17010457, Longitute :136.8813094, Tweet Number :8.91636E+17, Tweet Status : I'm at 名古屋駅 新幹線ホーム in 名古屋市,,,
User ID :147158034, Lattitute :35.77324804, Longitute :140.3876173, Tweet Number :8.91635E+17, Tweet Status : I'm at 成田国際空港 in 成田市,,,
User ID :238903321, Lattitute :35.77324804, Longitute :140.3876173, Tweet Number :8.91634E+17, Tweet Status : I'm at 成田国際空港 in 成田市,,,
User ID :205629267, Lattitute :34.85944729, Longitute :136.8148579, Tweet Number :8.91634E+17, Tweet Status : I'm at 中部国際空港 セントレア - @centrairairport in 常滑市,,,
User ID :58458060, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91634E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :396525681, Lattitute :35.68113055, Longitute :139.7677513, Tweet Number :8.91633E+17, Tweet Status : I'm at 東京駅 新幹線ホーム in 千代田区,,,
User ID :344032481, Lattitute :34.6322192, Longitute :135.2182245, Tweet Number :8.91632E+17, Tweet Status : I'm at 神戸空港 滑走路 in Kobe,,,
User ID :7.88397E+17, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91632E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :452882774, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91632E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :189583155, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91629E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :3804388993, Lattitute :35.17010457, Longitute :136.8813094, Tweet Number :8.91628E+17, Tweet Status : I'm at 名古屋駅 新幹線ホーム in 名古屋市,,,
User ID :2214079902, Lattitute :35.68113055, Longitute :139.7677513, Tweet Number :8.91628E+17, Tweet Status : I'm at 東京駅 新幹線ホーム in 千代田区,,,
User ID :314596015, Lattitute :34.70001156, Longitute :135.4944062, Tweet Number :8.91628E+17, Tweet Status : I'm at ハービスOSAKA 空港バス/高速バス バス停(UM2) (Herbis Osaka Bus Terminal) in 大阪市,,,
User ID :3571830252, Lattitute :34.73346222, Longitute :135.4997405, Tweet Number :8.91627E+17, Tweet Status : I'm at JR新大阪駅 新幹線中央口 in 大阪市,,,
User ID :1100943085, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91627E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :460992652, Lattitute :35.68113055, Longitute :139.7677513, Tweet Number :8.91626E+17, Tweet Status : I'm at 東京駅 新幹線ホーム in 千代田区,,,
User ID :800611986, Lattitute :35.68113055, Longitute :139.7677513, Tweet Number :8.91626E+17, Tweet Status : I'm at 東京駅 新幹線ホーム in 千代田区,,,
User ID :161333507, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91625E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :131389282, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91625E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :105324669, Lattitute :35.68113055, Longitute :139.7677513, Tweet Number :8.91623E+17, Tweet Status : I'm at 東京駅 新幹線ホーム in 千代田区,,,
User ID :140957446, Lattitute :34.79141347, Longitute :135.4419744, Tweet Number :8.91623E+17, Tweet Status : I'm at 大阪空港駅 - @osakamonorail in 豊中市,,,
User ID :160151033, Lattitute :34.63677065, Longitute :135.2286431, Tweet Number :8.91622E+17, Tweet Status : I'm at 神戸空港 in Kobe,,,
User ID :7.24929E+17, Lattitute :34.98468348, Longitute :135.7593201, Tweet Number :8.91622E+17, Tweet Status : I'm at 京都駅 新幹線ホーム in 京都市,,,
User ID :1271842818, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91621E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :7.46894E+17, Lattitute :35.6287103, Longitute :139.7401774, Tweet Number :8.91621E+17, Tweet Status : I'm at JR 品川駅 新幹線ホーム in 港区,,,
User ID :2611621933, Lattitute :35.68113055, Longitute :139.7677513, Tweet Number :8.91615E+17, Tweet Status : I'm at 東京駅 新幹線ホーム in 千代田区,,,
User ID :1867962853, Lattitute :35.2455459, Longitute :136.9247634, Tweet Number :8.91615E+17, Tweet Status : I'm at Mega Kebab 名古屋空港店 in 西春日井郡豊山町,,,
User ID :175011322, Lattitute :38.13725698, Longitute :140.92942, Tweet Number :8.91615E+17, Tweet Status : I'm at 仙台空港駅 in 名取市,,,
User ID :89873594, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91614E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :2857800169, Lattitute :38.25988806, Longitute :140.8818566, Tweet Number :8.91612E+17, Tweet Status : I'm at JR仙台駅 新幹線ホーム in 仙台市,,,
User ID :755098238, Lattitute :38.25988806, Longitute :140.8818566, Tweet Number :8.91612E+17, Tweet Status : I'm at JR仙台駅 新幹線ホーム in 仙台市,,,
User ID :4069903454, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91611E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :83348847, Lattitute :34.63677065, Longitute :135.2286431, Tweet Number :8.9161E+17, Tweet Status : I'm at 神戸空港 in Kobe,,,
User ID :1159776650, Lattitute :34.63677065, Longitute :135.2286431, Tweet Number :8.91609E+17, Tweet Status : I'm at 神戸空港 in Kobe,,,
User ID :1369359684, Lattitute :36.64281657, Longitute :138.1891079, Tweet Number :8.91609E+17, Tweet Status : I'm at JR長野駅 新幹線改札口 in 長野市,,,
User ID :195003566, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91608E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :192925685, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91607E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :302979759, Lattitute :34.63730831, Longitute :135.2291197, Tweet Number :8.91607E+17, Tweet Status : I'm at 神戸空港駅 in 神戸市,,,
User ID :77656816, Lattitute :34.63677065, Longitute :135.2286431, Tweet Number :8.91605E+17, Tweet Status : I'm at 神戸空港 in Kobe,,,
User ID :185234418, Lattitute :34.21304428, Longitute :134.0220451, Tweet Number :8.91604E+17, Tweet Status : I'm at 高松空港裏手(滑走路鑑賞ポイント) in 高松市,,,
User ID :2423904295, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91599E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :2570483102, Lattitute :35.68113055, Longitute :139.7677513, Tweet Number :8.91598E+17, Tweet Status : I'm at 東京駅 新幹線ホーム in 千代田区,,,
User ID :1021968648, Lattitute :35.6287103, Longitute :139.7401774, Tweet Number :8.91598E+17, Tweet Status : I'm at JR 品川駅 新幹線ホーム in 港区,,,
User ID :984480577, Lattitute :35.68113055, Longitute :139.7677513, Tweet Number :8.91597E+17, Tweet Status : I'm at 東京駅 新幹線ホーム in 千代田区,,,
User ID :1155799268, Lattitute :38.13813458, Longitute :140.929935, Tweet Number :8.91597E+17, Tweet Status : I'm at 仙台国際空港 - @sendai_a_s in 名取市,,,
User ID :61729734, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91594E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :799912440, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91593E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :4565875050, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91592E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :3238764264, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91592E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :53919325, Lattitute :35.17010457, Longitute :136.8813094, Tweet Number :8.9159E+17, Tweet Status : I'm at 名古屋駅 新幹線ホーム in 名古屋市,,,
User ID :60268157, Lattitute :35.68113055, Longitute :139.7677513, Tweet Number :8.91588E+17, Tweet Status : I'm at 東京駅 新幹線ホーム in 千代田区,,,
User ID :86129051, Lattitute :35.77324804, Longitute :140.3876173, Tweet Number :8.91588E+17, Tweet Status : I'm at 成田国際空港 in 成田市,,,
User ID :87708926, Lattitute :34.21866022, Longitute :134.0187943, Tweet Number :8.91587E+17, Tweet Status : I'm at 高松空港 - @tak_oficial_fb in 高松市,,,
User ID :7.21646E+17, Lattitute :34.4362216, Longitute :135.24333, Tweet Number :8.91587E+17, Tweet Status : I'm at JR 関西空港駅 in いずみさのし,,,
User ID :539624906, Lattitute :34.98468348, Longitute :135.7593201, Tweet Number :8.91585E+17, Tweet Status : I'm at 京都駅 新幹線ホーム in 京都市,,,
User ID :62786008, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91584E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :4856011, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91584E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :2887647326, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91581E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :95416893, Lattitute :35.77324804, Longitute :140.3876173, Tweet Number :8.9158E+17, Tweet Status : I'm at 成田国際空港 in 成田市,,,
User ID :1691588468, Lattitute :34.85944729, Longitute :136.8148579, Tweet Number :8.91578E+17, Tweet Status : I'm at 中部国際空港 セントレア - @centrairairport in 常滑市,,,
User ID :2808820982, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91578E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :4179568694, Lattitute :35.1268163, Longitute :138.9095669, Tweet Number :8.91577E+17, Tweet Status : I'm at JR三島駅 新幹線ホーム in 三島市,,,
User ID :7.62873E+17, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91577E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :195933148, Lattitute :34.21866022, Longitute :134.0187943, Tweet Number :8.91575E+17, Tweet Status : I'm at 高松空港 - @tak_oficial_fb in 高松市,,,
User ID :773880468, Lattitute :35.68113055, Longitute :139.7677513, Tweet Number :8.91572E+17, Tweet Status : I'm at 東京駅 新幹線ホーム in 千代田区,,,
User ID :6274942, Lattitute :34.85944729, Longitute :136.8148579, Tweet Number :8.91571E+17, Tweet Status : I'm at 中部国際空港 セントレア - @centrairairport in 常滑市,,,
User ID :115392169, Lattitute :35.9059803, Longitute :139.6231842, Tweet Number :8.9157E+17, Tweet Status : I'm at JR 大宮駅 新幹線ホーム - @jreast_official in さいたま市,,,
User ID :925049293, Lattitute :34.8600223, Longitute :136.8160638, Tweet Number :8.91569E+17, Tweet Status : I'm at 中部国際空港駅 in Tokoname,,,
User ID :3244326236, Lattitute :33.54746854, Longitute :133.6742297, Tweet Number :8.91569E+17, Tweet Status : I'm at 高知龍馬空港 in 南国市,,,
User ID :483499433, Lattitute :38.31912265, Longitute :140.9732486, Tweet Number :8.91564E+17, Tweet Status : I'm at 新幹線総合車両センター in 利府町,,,
User ID :156250735, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91564E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :112908105, Lattitute :38.13813458, Longitute :140.929935, Tweet Number :8.91563E+17, Tweet Status : I'm at 仙台国際空港 in 名取市,,,
User ID :132966283, Lattitute :38.13725698, Longitute :140.92942, Tweet Number :8.91561E+17, Tweet Status : I'm at 仙台空港駅 in 名取市,,,
User ID :138920018, Lattitute :37.95203185, Longitute :139.1131353, Tweet Number :8.91558E+17, Tweet Status : I'm at 新潟空港 - @niigata_airport in 新潟市,,,
User ID :130874819, Lattitute :38.13813458, Longitute :140.929935, Tweet Number :8.91558E+17, Tweet Status : I'm at 仙台国際空港 - @sendai_a_s in 名取市,,,
User ID :342714856, Lattitute :35.77324804, Longitute :140.3876173, Tweet Number :8.91557E+17, Tweet Status : I'm at 成田国際空港 in 成田市,,,
User ID :520008614, Lattitute :38.13813458, Longitute :140.929935, Tweet Number :8.91557E+17, Tweet Status : I'm at 仙台国際空港 - @sendai_a_s in 名取市,,,
User ID :82063326, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91555E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :2833934058, Lattitute :35.17010457, Longitute :136.8813094, Tweet Number :8.91555E+17, Tweet Status : I'm at 名古屋駅 新幹線ホーム in 名古屋市,,,
User ID :141518977, Lattitute :35.77324804, Longitute :140.3876173, Tweet Number :8.91553E+17, Tweet Status : I'm at 成田国際空港 in 成田市,,,
User ID :194998418, Lattitute :36.6429678, Longitute :138.1892645, Tweet Number :8.91552E+17, Tweet Status : I'm at 北陸新幹線 長野駅 - @jreast_official in 長野市,,,
User ID :3267957445, Lattitute :33.54746854, Longitute :133.6742297, Tweet Number :8.91551E+17, Tweet Status : I'm at 高知龍馬空港 in 南国市,,,
User ID :520375307, Lattitute :35.77324804, Longitute :140.3876173, Tweet Number :8.91551E+17, Tweet Status : I'm at 成田国際空港 in 成田市,,,
User ID :2862728966, Lattitute :34.63730831, Longitute :135.2291197, Tweet Number :8.91548E+17, Tweet Status : I'm at 神戸空港駅 in 神戸市,,,
User ID :457420332, Lattitute :35.68113055, Longitute :139.7677513, Tweet Number :8.91548E+17, Tweet Status : I'm at 東京駅 新幹線ホーム in 千代田区,,,
User ID :2657294850, Lattitute :35.6287103, Longitute :139.7401774, Tweet Number :8.91546E+17, Tweet Status : I'm at JR 品川駅 新幹線ホーム in 港区,,,
User ID :98527689, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91545E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :420934425, Lattitute :35.77324804, Longitute :140.3876173, Tweet Number :8.91545E+17, Tweet Status : I'm at 成田国際空港 in 成田市,,,
User ID :154787259, Lattitute :35.77324804, Longitute :140.3876173, Tweet Number :8.91543E+17, Tweet Status : I'm at 成田国際空港 in 成田市,,,
User ID :841381940, Lattitute :35.77324804, Longitute :140.3876173, Tweet Number :8.91543E+17, Tweet Status : I'm at 成田国際空港 in 成田市,,,
User ID :211459659, Lattitute :35.17010457, Longitute :136.8813094, Tweet Number :8.91542E+17, Tweet Status : I'm at 名古屋駅 新幹線ホーム in 名古屋市,,,
User ID :397985055, Lattitute :35.77324804, Longitute :140.3876173, Tweet Number :8.91542E+17, Tweet Status : I'm at 成田国際空港 in 成田市,,,
User ID :1495041739, Lattitute :34.43580571, Longitute :135.2436948, Tweet Number :8.91541E+17, Tweet Status : I'm at 南海 関西空港駅 in 泉佐野市,,,
User ID :226562368, Lattitute :37.39832254, Longitute :140.3884091, Tweet Number :8.91538E+17, Tweet Status : I'm at 郡山駅 新幹線ホーム in 郡山市,,,
User ID :600947357, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91537E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :565388236, Lattitute :36.6429678, Longitute :138.1892645, Tweet Number :8.91537E+17, Tweet Status : I'm at 北陸新幹線 長野駅 - @jreast_official in 長野市,,,
User ID :392795875, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91537E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :152867348, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91535E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :104186243, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91535E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
User ID :2529321883, Lattitute :34.98468348, Longitute :135.7593201, Tweet Number :8.91533E+17, Tweet Status : I'm at 京都駅 新幹線ホーム in 京都市,,,
User ID :139101717, Lattitute :35.54843152, Longitute :139.7804073, Tweet Number :8.91532E+17, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区,,,
